"OBJECTID","IRIS","X","Y","NUM","LET","TYPE_VOIE","LIBELLE_VOIE","SITUATION","CODE_ACTIVITE","LIBELLE_ACTIVITE","LIBELLE_REGROUPEMENT_8_POSTES","BIO","SURFACE","CC_ID","CC_NOM","CC_NIV","ORDRE","ARRONDISSEMENT","QUARTIER","REGROUPEMENT_8_POSTES"
1623,751103703,652883.7504,6.8642715697e6,5,"","RUE","ALSACE","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",91265,10,37,5
1625,751103703,652935.0199,6.8644310477e6,27,"","RUE","ALSACE","sur rue","CH108","Restaurant indien, pakistanais et Moyen Orient","Restauration","","moins de 300 m²","","","",84331,10,37,5
1636,751103703,652954.48061181,6.86452930245769e6,41,"","RUE","ALSACE","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",31316,10,37,5
1647,751207909,655144.761239614,6.86276897775423e6,4,"","RUE","AMANDIERS","sur rue","CH104","Restaurant maghrébin","Restauration","","moins de 300 m²","","","",80785,20,79,5
1683,751093503,652120.921765709,6.86400376750813e6,1,"","RUE","AMBROISE THOMAS","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",85125,9,35,5
1696,751124701,654910.8541,6.8595152703e6,13,"","RUE","AMBROISIE","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",84763,12,47,5
1708,751072804,649197.610183082,6.86233396930983e6,9,"","RUE","AMELIE","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",19798,7,28,5
1709,751072804,649188.2051,6.8623318715e6,10,"","RUE","AMELIE","sur rue","CH107","Restaurant central et sud américain","Restauration","","moins de 300 m²","","","",19750,7,28,5
1713,751072804,649199.222922555,6.86232464053519e6,11,"","RUE","AMELIE","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",19800,7,28,5
1722,751072804,649199.5318,6.8622662095e6,18,"","RUE","AMELIE","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",19754,7,28,5
1749,751114312,653696.5204,6.8620187574e6,31,"B","RUE","AMELOT","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",37748,11,43,5
1752,751114207,653680.4649,6.8621868161e6,34,"","RUE","AMELOT","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",91130,11,42,5
1755,751114207,653674.1908,6.8622225564e6,38,"","RUE","AMELOT","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",84599,11,42,5
1756,751114312,653688.7671,6.8620619641e6,39,"","RUE","AMELOT","angle de deux rues","CH107","Restaurant central et sud américain","Restauration","","moins de 300 m²","","","",37752,11,43,5
1759,751114207,653681.6295,6.8621016796e6,41,"","RUE","AMELOT","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",37473,11,42,5
1771,751114207,653660.5966,6.8622998839e6,50,"","RUE","AMELOT","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",37294,11,42,5
1775,751114207,653667.4226,6.862182364e6,53,"","RUE","AMELOT","sur rue","CH109","Autre restaurant du monde","Restauration","","moins de 300 m²","","","",37460,11,42,5
1778,751114207,653654.513795573,6.86233468117232e6,56,"","RUE","AMELOT","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",37299,11,42,5
1801,751114207,653642.496230595,6.8623236681738e6,73,"","RUE","AMELOT","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",37446,11,42,5
1804,751114208,653635.1371,6.8623646724e6,77,"","RUE","AMELOT","angle de deux rues","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",37432,11,42,5
1808,751114208,653628.1864,6.8624822295e6,80,"","RUE","AMELOT","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",37501,11,42,5
1811,751114209,653623.696,6.86250832e6,82,"","RUE","AMELOT","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",37312,11,42,5
1818,751114208,653616.1999,6.8624714626e6,91,"","RUE","AMELOT","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",37423,11,42,5
1820,751114209,653610.5581,6.8625038087e6,93,"","RUE","AMELOT","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",37403,11,42,5
1826,751114209,653605.8071,6.8625310184e6,99,"","RUE","AMELOT","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",37406,11,42,5
1833,751114106,653583.3576,6.8627380802e6,108,"","RUE","AMELOT","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",36209,11,41,5
1834,751114106,653584.089288276,6.86273414769033e6,108,"","RUE","AMELOT","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",36210,11,41,5
1838,751114106,653569.2613,6.8628177702e6,116,"","RUE","AMELOT","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",36214,11,41,5
1839,751114106,653569.992301243,6.86281383756257e6,116,"","RUE","AMELOT","sur rue","CH107","Restaurant central et sud américain","Restauration","","moins de 300 m²","","","",36215,11,41,5
1840,751114106,653564.7577,6.862828509e6,118,"","RUE","AMELOT","angle de deux rues","CH107","Restaurant central et sud américain","Restauration","","moins de 300 m²","","","",36216,11,41,5
1846,751114106,653540.80888999,6.8628732309305e6,129,"","RUE","AMELOT","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",36178,11,41,5
1847,751114106,653542.87,6.862865501e6,129,"","RUE","AMELOT","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",36179,11,41,5
1848,751114106,653539.778334985,6.86287709589575e6,129,"","RUE","AMELOT","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",36180,11,41,5
1857,751114106,653528.120193938,6.86292264642468e6,137,"","RUE","AMELOT","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",36183,11,41,5
1865,751114106,653517.0929,6.8629654302e6,143,"","RUE","AMELOT","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",36087,11,41,5
1871,751114106,653507.272521911,6.86300225945222e6,149,"","RUE","AMELOT","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",36090,11,41,5
1886,751114407,654924.9487,6.8613699028e6,4,"","CITE","AMEUBLEMENT","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",98423,11,44,5
1896,751010103,651591.0965,6.862336079e6,2,"","RUE","AMIRAL DE COLIGNY","angle de deux rues","CH202","Brasserie - Restauration continue avec tabac","Restauration","","moins de 300 m²","","","",38,1,1,5
1898,751010103,651588.5210183,6.86232850490639e6,2,"","RUE","AMIRAL DE COLIGNY","angle de deux rues","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",40,1,1,5
1899,751010103,651639.2636,6.8624733063e6,6,"","RUE","AMIRAL DE COLIGNY","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",61,1,1,5
1904,751166403,648053.7823,6.8633002916e6,23,"","RUE","AMIRAL HAMELIN","angle de deux rues","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",62519,16,64,5
1906,751166403,648046.1829,6.863333933e6,25,"","RUE","AMIRAL HAMELIN","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",62501,16,64,5
1907,751166403,648037.3478,6.8633726388e6,31,"","RUE","AMIRAL HAMELIN","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",62502,16,64,5
1914,751166403,648053.6324,6.8633642245e6,42,"","RUE","AMIRAL HAMELIN","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",62496,16,64,5
1916,751166403,648043.122373867,6.86341035415003e6,48,"","RUE","AMIRAL HAMELIN","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",86373,16,64,5
1927,751145403,651658.621308934,6.85860300561063e6,8,"","RUE","AMIRAL MOUCHEZ","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",49596,14,54,5
1932,751135116,651670.219024154,6.85857621751741e6,11,"","RUE","AMIRAL MOUCHEZ","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",47256,13,51,5
1934,751135116,651670.587116103,6.85858020054494e6,11,"","RUE","AMIRAL MOUCHEZ","angle de deux rues","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",47258,13,51,5
1941,751145403,651650.516812029,6.85852572141004e6,22,"","RUE","AMIRAL MOUCHEZ","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",85575,14,54,5
1942,751145403,651643.4125,6.8585007971e6,26,"","RUE","AMIRAL MOUCHEZ","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",49605,14,54,5
1945,751135116,651660.0748,6.8584076883e6,33,"","RUE","AMIRAL MOUCHEZ","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",47238,13,51,5
1959,751135115,651710.187802951,6.85818098867889e6,61,"","RUE","AMIRAL MOUCHEZ","sur rue","CH109","Autre restaurant du monde","Restauration","","moins de 300 m²","","","",47231,13,51,5
1969,751145402,651726.476041006,6.85810539961177e6,78,"","RUE","AMIRAL MOUCHEZ","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",49645,14,54,5
1970,751145402,651748.2939,6.858083141e6,80,"","RUE","AMIRAL MOUCHEZ","angle de deux rues","CH202","Brasserie - Restauration continue avec tabac","Restauration","","moins de 300 m²","","","",49655,14,54,5
1979,751135110,651875.9084,6.8579383002e6,97,"","RUE","AMIRAL MOUCHEZ","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",48303,13,51,5
1987,751155810,648557.9611,6.8608181584e6,12,"","RUE","AMIRAL ROUSSIN","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",55722,15,58,5
2010,751176610,649147.806,6.8652316239e6,1,"","RUE","AMPERE","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",65506,17,66,5
2011,751176610,649130.722,6.8652322532e6,3,"","RUE","AMPERE","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",65507,17,66,5
2012,751176610,649126.723618577,6.86523236698046e6,3,"","RUE","AMPERE","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",65508,17,66,5
2030,751093311,650634.9849,6.864185376e6,2,"","RUE","AMSTERDAM","angle de deux rues","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",26568,9,33,5
2031,751093311,650635.4625,6.8642020121e6,4,"","RUE","AMSTERDAM","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",26569,9,33,5
2037,751083208,650624.3807,6.8642793933e6,13,"","RUE","AMSTERDAM","concentration commerciale","CH302","Restauration rapide debout","Restauration","","moins de 300 m²",201,"GARE SAINT LAZARE","RDC",24890,8,32,5
2061,751083208,650624.3807,6.8642793933e6,13,"","RUE","AMSTERDAM","concentration commerciale","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²",201,"GARE SAINT LAZARE","RDC",24914,8,32,5
2088,751083208,650624.3807,6.8642793933e6,13,"","RUE","AMSTERDAM","concentration commerciale","CH302","Restauration rapide debout","Restauration","","moins de 300 m²",201,"GARE SAINT LAZARE",1,95517,8,32,5
2090,751083208,650624.3807,6.8642793933e6,13,"","RUE","AMSTERDAM","concentration commerciale","CH303","Restauration rapide assise","Restauration","","moins de 300 m²",201,"GARE SAINT LAZARE",1,95519,8,32,5
2093,751083208,650624.3807,6.8642793933e6,13,"","RUE","AMSTERDAM","concentration commerciale","CH302","Restauration rapide debout","Restauration","","moins de 300 m²",201,"GARE SAINT LAZARE",1,95522,8,32,5
2095,751083208,650624.3807,6.8642793933e6,13,"","RUE","AMSTERDAM","concentration commerciale","CH302","Restauration rapide debout","Restauration","","moins de 300 m²",201,"GARE SAINT LAZARE",1,95524,8,32,5
2097,751083208,650624.3807,6.8642793933e6,13,"","RUE","AMSTERDAM","concentration commerciale","CH302","Restauration rapide debout","Restauration","","moins de 300 m²",201,"GARE SAINT LAZARE",1,95526,8,32,5
2106,751083208,650624.3807,6.8642793933e6,13,"","RUE","AMSTERDAM","concentration commerciale","CH303","Restauration rapide assise","Restauration","","moins de 300 m²",201,"GARE SAINT LAZARE",1,95536,8,32,5
2121,751083208,650624.3807,6.8642793933e6,13,"","RUE","AMSTERDAM","concentration commerciale","CH302","Restauration rapide debout","Restauration","","moins de 300 m²",201,"GARE SAINT LAZARE",-1,95560,8,32,5
2122,751083208,650624.3807,6.8642793933e6,13,"","RUE","AMSTERDAM","concentration commerciale","CH302","Restauration rapide debout","Restauration","","moins de 300 m²",201,"GARE SAINT LAZARE",-1,95561,8,32,5
2129,751083208,650624.3807,6.8642793933e6,13,"","RUE","AMSTERDAM","concentration commerciale","CH302","Restauration rapide debout","Restauration","","moins de 300 m²",201,"GARE SAINT LAZARE",1,96697,8,32,5
2141,751093311,650638.4872,6.8642873138e6,20,"","RUE","AMSTERDAM","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",83945,9,33,5
2142,751083208,650628.0746,6.8643899896e6,21,"","RUE","AMSTERDAM","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",24944,8,32,5
2145,751093311,650638.8009,6.8642960942e6,22,"","RUE","AMSTERDAM","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",26580,9,33,5
2149,751093311,650639.1487,6.8643059583e6,24,"","RUE","AMSTERDAM","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",26582,9,33,5
2154,751093311,650639.423403637,6.86431267856357e6,26,"","RUE","AMSTERDAM","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",83940,9,33,5
2164,751083208,650632.948299402,6.86452915165522e6,35,"","RUE","AMSTERDAM","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",25232,8,32,5
2167,751083208,650633.7358,6.8645507857e6,39,"","RUE","AMSTERDAM","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",25235,8,32,5
2172,751083208,650634.344797428,6.8645691800364e6,41,"","RUE","AMSTERDAM","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",25238,8,32,5
2175,751083208,650634.7363,6.8645794384e6,43,"","RUE","AMSTERDAM","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",25240,8,32,5
2183,751083207,650636.7607,6.8646351517e6,47,"","RUE","AMSTERDAM","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",25182,8,32,5
2186,751093305,650647.1434,6.864531413e6,48,"","RUE","AMSTERDAM","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",25363,9,33,5
2192,751083207,650637.3088,6.8646500572e6,49,"","RUE","AMSTERDAM","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",25185,8,32,5
2193,751083207,650637.421882459,6.86465405560123e6,49,"","RUE","AMSTERDAM","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",25186,8,32,5
2197,751093305,650648.8453,6.8645807429e6,54,"","RUE","AMSTERDAM","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",25368,9,33,5
2208,751093305,650650.6681408,6.86463581072326e6,62,"","RUE","AMSTERDAM","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",25396,9,33,5
