"X","Y","OBJECTID","c_ord","arro","qua","xbis","ybis","num","let","typ_voie","lib_voie","seq","sit","type","codact","ens","bio","surf","cc_id","cc_niv","niv47","niv18","niv8","niv2"
649765.620399997,6.8639581015e6,60710,23738,8,31,649761.74868496,6.86395709660069e6,35,"","RUE","LA BOETIE",2,"R","C","CH103","ACSIA FUSION",0,1,0,"",11101,111,5,1
649813.479599997,6.8638591e6,60711,23794,8,31,649813.4796,6.8638591e6,21,"","RUE","PENTHIEVRE",1,"A","C","CH201","L'ESCALE",0,1,0,"",11102,111,5,1
649603.7795,6.8641080313e6,60712,23908,8,32,649599.78617297,6.86410780034709e6,135,"","BD","HAUSSMANN",2,"R","C","CH303","JOUR",0,1,0,"",11103,111,5,1
649821.943899997,6.86416615e6,60714,24264,8,32,649822.15882008,6.864162155778e6,58,"","RUE","MIROMESNIL",2,"R","C","CH303","CHEZ MEILING",0,1,0,"",11103,111,5,1
649817.748599999,6.8642589124e6,60715,24269,8,32,649817.96352008,6.864254918178e6,68,"","RUE","MIROMESNIL",2,"A","C","CH303","COJEAN",0,1,0,"",11103,111,5,1
650086.752899997,6.8646811175e6,60717,24710,8,32,650076.00063659,6.86468644561707e6,23,"B","RUE","CONSTANTINOPLE",4,"R","C","CH401","COMPOSE",0,1,0,"",11104,111,5,1
650156.557300001,6.8646649845e6,60719,24786,8,32,650167.30211331,6.8646596413748e6,10,"","RUE","CONSTANTINOPLE",4,"A","C","CH103","NIGATA",0,1,0,"",11101,111,5,1
650655.090000004,6.8647576825e6,60723,25422,9,33,650655.09,6.8647576825e6,74,"","RUE","AMSTERDAM",1,"R","C","CH303","JKIFF ORIENTAL",0,1,0,"",11103,111,5,1
651267.048600003,6.8639581103e6,60732,26762,9,34,651274.48320834,6.86396106438172e6,11,"","RUE","LA FAYETTE",3,"R","C","CH303","KREP",0,1,0,"",11103,111,5,1
650846.057999998,6.8640522632e6,60735,27109,9,34,650846.058,6.8640522632e6,35,"","RUE","JOUBERT",1,"R","C","CH302","SUBWAY",0,1,0,"",11103,111,5,1
650720.234899998,6.8638125481e6,60738,27524,9,34,650720.50208548,6.86381653916651e6,39,"","RUE","CAUMARTIN",2,"R","C","CH201","LE CLOS BOURGUIGNON SARL",0,1,0,"",11102,111,5,1
651216.546300001,6.8638210018e6,60739,27753,9,34,651216.5463,6.8638210018e6,17,"","BD","HAUSSMANN",1,"A","C","CH303","COJEAN",0,1,0,"",11103,111,5,1
651888.881700002,6.8639204244e6,60746,28377,9,35,651885.70234621,6.86391799711562e6,10,"","RUE","GEOFFROY MARIE",2,"R","C","CH103","TABLE NEUF",0,1,0,"",11101,111,5,1
651951.603,6.8642534834e6,60749,28823,9,35,651943.60592721,6.86425326700514e6,35,"","RUE","MONTHOLON",3,"R","C","CH107","MI RANCHITO",0,1,0,"",11101,111,5,1
651843.146499999,6.8646584949e6,60759,29364,9,36,651839.16718938,6.86465890120893e6,47,"","RUE","CONDORCET",2,"R","C","CH303","ONIGI-RIZ SANKARU",0,1,0,"",11103,111,5,1
652150.680799998,6.8642766243e6,60766,30225,9,36,652150.6808,6.8642766243e6,84,"","RUE","LA FAYETTE",1,"A","C","CH202","LE MONTHOLON",0,1,0,"",11102,111,5,1
652654.588299997,6.8638831448e6,60790,32181,10,38,652654.5883,6.8638831448e6,79,"","RUE","FAUBOURG SAINT DENIS",1,"R","C","CH201","AU CADRAN DU FAUBOURG",0,1,0,"",11102,111,5,1
652617.332000002,6.8638558804e6,60791,32227,10,38,652617.332,6.8638558804e6,4,"","RUE","PETITES ECURIES",1,"R","C","CH403","LES 5 FRERES",0,1,0,"",11104,111,5,1
652751.892899998,6.864020059e6,60793,32454,10,38,652755.7193416,6.86402122448045e6,22,"","RUE","FIDELITE",2,"R","C","CH108","O'HALAL FOOD",0,1,0,"",11101,111,5,1
652691.0022,6.8639230754e6,60795,32533,10,38,652691.0022,6.8639230754e6,82,"","RUE","FAUBOURG SAINT DENIS",1,"R","C","CH108","SHAN",0,1,0,"",11101,111,5,1
652842.703299999,6.863732617e6,60798,32872,10,39,652842.7033,6.863732617e6,65,"","RUE","FAUBOURG SAINT MARTIN",1,"A","C","CH201","LA PETITE LOUISE",0,1,0,"",11102,111,5,1
653535.597099997,6.8637392635e6,60804,33466,10,39,653535.5971,6.8637392635e6,12,"","RUE","MARIE ET LOUISE",1,"R","C","CH106","BRIGITTE",0,1,0,"",11101,111,5,1
653348.807999998,6.8636353077e6,60807,33551,10,39,653349.92463476,6.86363914867993e6,23,"","RUE","BEAUREPAIRE",2,"R","C","CH303","BABA ZULU",0,1,0,"",11103,111,5,1
653524.182999998,6.8648107995e6,60811,34150,10,40,653520.47165483,6.86480930754926e6,208,"","RUE","LA FAYETTE",2,"R","C","CH103","WAKO",0,1,0,"",11101,111,5,1
654053.431000002,6.8640442462e6,60815,34415,10,40,654051.02318227,6.86404744032176e6,41,"","BD","VILLETTE",2,"R","C","CH302","TACOS",0,1,0,"",11103,111,5,1
653918.381200001,6.8637219282e6,60818,34663,10,40,653918.3812,6.8637219282e6,197,"","RUE","SAINT MAUR",1,"A","C","CH403","JANE",0,1,0,"",11104,111,5,1
654215.697499998,6.8632442978e6,60822,34984,11,41,654215.6975,6.8632442978e6,1,"","RUE","TROIS COURONNES",1,"R","C","CH302","GABO",0,1,0,"",11103,111,5,1
654020.482500002,6.8632911956e6,60824,35290,11,41,654020.4825,6.8632911956e6,50,"","RUE","FONTAINE AU ROI",1,"R","C","CH303","CITRIC",0,1,0,"",11103,111,5,1
653542.869999997,6.862865501e6,60832,36179,11,41,653540.80888999,6.8628732309305e6,129,"","RUE","AMELOT",3,"R","C","CH303","CREPE TIME",0,1,0,"",11103,111,5,1
654542.404299997,6.8627997924e6,60836,36625,11,42,654542.4043,6.8627997924e6,9,"","RUE","GUILLAUME BERTRAND",1,"R","C","CH302","SIVANA CAFE",0,1,0,"",11103,111,5,1
654373.779600002,6.8630366419e6,60839,36703,11,42,654370.00810295,6.86303530930478e6,98,"","RUE","OBERKAMPF",2,"R","C","CH302","ANAIS FOOD",0,1,0,"",11103,111,5,1
653877.751999997,6.8627184756e6,60847,37387,11,42,653874.77988763,6.86272115264091e6,56,"","BD","VOLTAIRE",2,"R","C","CH106","FACTORY 56",0,1,0,"",11101,111,5,1
654226.8763,6.8622164749e6,60852,38025,11,43,654226.8763,6.8622164749e6,42,"","RUE","BREGUET",4,"CI","C","CH303","LA PETITE ECHAPEE",0,1,0,"",11103,111,5,1
654859.343699999,6.8617975467e6,60861,39113,11,43,654859.3437,6.8617975467e6,109,"","RUE","CHARONNE",1,"R","C","CH402","LE NORMANDIE + VAP AND BAR",0,1,0,"",11104,111,5,1
654814.539700001,6.8618593115e6,60862,39136,11,43,654814.5397,6.8618593115e6,174,"","BD","VOLTAIRE",1,"A","C","CH103","SUSHI KING",0,1,0,"",11101,111,5,1
654506.947700001,6.8620827922e6,60864,39187,11,43,654506.9477,6.8620827922e6,54,"","RUE","GODEFROY CAVAIGNAC",1,"R","C","CH101","AUX BONS CRUS",0,1,0,"",11101,111,5,1
654843.519599997,6.8615033808e6,60872,40224,11,44,654843.5196,6.8615033808e6,15,"","RUE","PAUL BERT",1,"R","C","CH107","UNICO",0,1,0,"",11101,111,5,1
654878.939099997,6.8612981764e6,60873,40357,11,44,654882.84200419,6.86129730042119e6,241,"","RUE","FAUBOURG SAINT ANTOINE",2,"R","C","CH403","ROCKIN SHARE",0,1,0,"",11104,111,5,1
655563.202200003,6.8594944587e6,60903,43292,12,46,655563.2022,6.8594944587e6,307,"","RUE","CHARENTON",1,"R","C","CH201","LA TAVERNE DE LA GARE",0,1,0,"",11102,111,5,1
654554.722599998,6.8600735341e6,60905,43794,12,47,654554.7226,6.8600735341e6,106,"","RUE","BERCY",1,"A","C","CH101","TERRASSE BERCY",0,1,0,"",11101,111,5,1
654256.594300002,6.8614053728e6,60917,44549,12,48,654256.5943,6.8614053728e6,102,"","RUE","FAUBOURG SAINT ANTOINE",1,"R","C","CH303","BROZ BURGER & CO",0,1,0,"",11103,111,5,1
653772.0101,6.8611796249e6,60919,44916,12,48,653775.98548199,6.86118006800051e6,15,"","RUE","JULES CESAR",2,"R","C","CH101","AU COCHON VOLANT",0,1,0,"",11101,111,5,1
654039.869099997,6.8608876312e6,60925,45134,12,48,654039.8691,6.8608876312e6,5,"","RUE","MICHEL CHASLES",1,"R","C","CH106","AVOCATERIA",0,1,0,"",11101,111,5,1
653662.639799997,6.8607834179e6,60928,45264,12,48,653662.6398,6.8607834179e6,1,"","BD","DIDEROT",1,"A","C","CH201","LE FERRYVILLE",0,1,0,"",11102,111,5,1
653899.329700001,6.8588315609e6,60933,45881,13,50,653896.17593879,6.85882910045487e6,43,"","RUE","TOLBIAC",2,"R","C","CH106","SCIAC A TRA",0,1,0,"",11101,111,5,1
653391.188500002,6.85892735e6,60937,46167,13,50,653391.1885,6.85892735e6,3,"","PL","NATIONALE",1,"A","C","CH201","CHEZ TRASSOUDAINE",0,1,0,"",11102,111,5,1
653797.041199997,6.8587683194e6,60939,46312,13,50,653797.0412,6.8587683194e6,88,"","RUE","ALBERT",1,"R","C","CH106","LE BON PLAN",0,1,0,"",11101,111,5,1
654296.703100003,6.8582911483e6,60940,46372,13,50,654296.7031,6.8582911483e6,15,"","AV","PORTE DE VITRY",1,"R","C","CH303","O’ SNACK",0,1,0,"",11103,111,5,1
652976.625399999,6.8582152232e6,60947,47102,13,51,652976.6254,6.8582152232e6,29,"B","RUE","CAILLAUX",1,"R","C","CH103","BAMBOU VERT",0,1,0,"",11101,111,5,1
652317.612999998,6.858045176e6,60950,47208,13,51,652317.613,6.858045176e6,63,"","BD","KELLERMANN",1,"A","C","CH502","ALLO PIZZA EXPRESS",0,1,0,"",11105,111,5,1
651671.323299997,6.8585881666e6,60951,47256,13,51,651670.95520805,6.85858418357247e6,11,"","RUE","AMIRAL MOUCHEZ",2,"R","C","CH303","LES DOCKS 13/14",0,1,0,"",11103,111,5,1
652066.413000003,6.8586224669e6,60960,47953,13,51,652066.413,6.8586224669e6,204,"","RUE","TOLBIAC",1,"A","C","CH201","LE CIRCUS",0,1,0,"",11102,111,5,1
652358.732100002,6.8589075949e6,60963,48103,13,51,652358.7321,6.8589075949e6,9,"","RUE","JEAN MARIE JEGO",1,"A","C","CH106","APOLLONIA",0,1,0,"",11101,111,5,1
651922.239,6.8597017024e6,60968,48722,13,52,651922.73548398,6.85970567146836e6,24,"","RUE","GLACIERE",2,"R","C","CH201","LE SAINT GEORGES",0,1,0,"",11102,111,5,1
650339.758000001,6.8601339393e6,60973,49253,14,53,650339.758,6.8601339393e6,31,"B","RUE","GAITE",1,"A","C","CH201","BACKSTAGE CAFE",0,1,0,"",11102,111,5,1
650565.6514,6.8587246817e6,60982,50129,14,55,650564.82521614,6.85872076795241e6,91,"","AV","GENERAL LECLERC",2,"R","C","CH401","MAI TI",0,1,0,"",11104,111,5,1
650574.275399998,6.8587022003e6,60983,50149,14,55,650574.2754,6.8587022003e6,93,"","AV","GENERAL LECLERC",19,"CC","C","CH105","LE LAC ROSE",0,1,67,0,11101,111,5,1
650548.0898,6.859262996e6,60987,50796,14,55,650548.0898,6.859262996e6,29,"","RUE","BREZIN",1,"R","C","CH303","LES PIPELETTES",0,1,0,"",11103,111,5,1
650133.019000001,6.8593736445e6,60994,51300,14,56,650133.019,6.8593736445e6,35,"","RUE","DIDOT",1,"A","C","CH201","L'IMPREVU",0,1,0,"",11102,111,5,1
650212.230700001,6.859631322e6,61002,51958,14,56,650212.2307,6.859631322e6,22,"","RUE","EDOUARD JACQUES",1,"R","C","CH106","DARATON",0,1,0,"",11101,111,5,1
649936.230099998,6.8595609392e6,61004,52077,14,56,649939.13879567,6.85955819338692e6,44,"","RUE","PERNETY",2,"R","C","CH106","PIZZA PERNETY",0,1,0,"",11101,111,5,1
649149.950099997,6.8589417858e6,61007,52320,14,56,649146.70543612,6.85893944653594e6,207,"","RUE","RAYMOND LOSSERAND",2,"R","C","CH202","LE RENOIR",0,1,0,"",11102,111,5,1
648676.716700003,6.8594519891e6,61012,52710,15,57,648676.7167,6.8594519891e6,46,"","RUE","CRONSTADT",1,"A","C","CH201","LE PETIT GORILLE",0,1,0,"",11102,111,5,1
647858.022699997,6.8597223152e6,61018,53207,15,57,647858.0227,6.8597223152e6,230,"","RUE","CROIX NIVERT",1,"A","C","CH202","LE WEEK END",0,1,0,"",11102,111,5,1
648635.802599996,6.8601043602e6,61024,53985,15,57,648633.3010842,6.86010748148479e6,2,"","RUE","ALLERAY",2,"A","C","CH401","CHICHA LOUNGE",0,1,0,"",11104,111,5,1
648905.844499998,6.8610534286e6,61033,55370,15,58,648905.8445,6.8610534286e6,15,"","BD","GARIBALDI",1,"R","C","CH502","YAM FOOD",0,1,0,"",11105,111,5,1
648369.892200001,6.8612601217e6,61036,56431,15,59,648369.8922,6.8612601217e6,112,"","BD","GRENELLE",1,"R","C","CH104","LE ROI DU COUSCOUS",0,1,0,"",11101,111,5,1
647570.220700003,6.8610715087e6,61040,56840,15,59,647570.2207,6.8610715087e6,12,"","RUE","BEAUGRENELLE",1,"R","C","CH103","IDAM",0,1,0,"",11101,111,5,1
648098.927900001,6.860653e6,61043,57057,15,59,648102.36481193,6.86065095362848e6,97,"","RUE","ENTREPRENEURS",2,"R","C","CH303","POKAWA",0,1,0,"",11103,111,5,1
647302.814199999,6.8604716211e6,61056,57889,15,60,647302.66692853,6.86046762381203e6,161,"","RUE","SAINT CHARLES",2,"R","C","CH401","AU MATCHA",0,1,0,"",11104,111,5,1
646812.7007,6.8614633827e6,61070,59319,16,61,646809.28795267,6.86146129627827e6,3,"","AV","THEOPHILE GAUTIER",2,"R","C","CH106","IL MONELLO",0,1,0,"",11101,111,5,1
645608.186099999,6.8604462633e6,61078,59598,16,61,645608.1861,6.8604462633e6,80,"","RUE","MICHEL ANGE",1,"R","C","CH103","ELYSEES HONG-KONG",0,1,0,"",11101,111,5,1
647301.457500003,6.8629661046e6,61095,61132,16,63,647294.25920879,6.86296959524516e6,33,"","RUE","GREUZE",3,"R","C","CH101","L'AILE OU LA CUISSE",0,1,0,"",11101,111,5,1
647466.884300001,6.8641389051e6,61099,61474,16,63,647466.8843,6.8641389051e6,137,"","AV","MALAKOFF",1,"A","C","CH201","BISTROT PERGO",0,1,0,"",11102,111,5,1
647499.831100002,6.8630450211e6,61103,61849,16,63,647491.97595878,6.86304653660532e6,83,"","RUE","LONGCHAMP",3,"R","C","CH401","QUEEN DONUTS",0,1,0,"",11104,111,5,1
647873.127400003,6.8641476731e6,61109,62223,16,64,647869.52097549,6.86414940333186e6,37,"","AV","GRANDE ARMEE",2,"R","C","CH303","ANKKA",0,1,0,"",11103,111,5,1
648291.634099998,6.8643619693e6,61117,62922,17,65,648294.15246592,6.86435886159456e6,32,"","RUE","BREY",2,"A","C","CH103","PAD THAI",0,1,0,"",11101,111,5,1
647817.093999997,6.8646540339e6,61125,63442,17,65,647813.31995149,6.86465535925196e6,85,"","AV","TERNES",2,"R","C","CH108","KIRANE'S",0,1,0,"",11101,111,5,1
648220.370300002,6.8649648695e6,61126,63919,17,65,648218.04124047,6.86496812149657e6,49,"","RUE","LAUGIER",2,"R","C","CH201","LE TROIS QUART",0,1,0,"",11102,111,5,1
648617.646700002,6.8647370283e6,61132,64357,17,65,648615.01562086,6.86474004117613e6,1,"","RUE","RENNEQUIN",2,"R","C","CH303","GRILL BAR",0,1,0,"",11103,111,5,1
648800.583800003,6.8648414117e6,61133,64694,17,66,648800.5838,6.8648414117e6,11,"","RUE","CARDINET",1,"R","C","CH106","FLAVIO",0,1,0,"",11101,111,5,1
648820.9846,6.8647650662e6,61134,64797,17,66,648820.9846,6.8647650662e6,15,"","RUE","LEON JOST",1,"R","C","CH108","VILLA PUNJAB",0,1,0,"",11101,111,5,1
649317.269299999,6.8647926911e6,61135,64877,17,66,649317.13947027,6.86479668899248e6,1,"","RUE","PHALSBOURG",2,"R","C","CH101","MAGNUM",0,1,0,"",11101,111,5,1
648387.373099998,6.8652205531e6,61138,65222,17,66,648387.3731,6.8652205531e6,109,"","AV","VILLIERS",1,"R","C","CH101","BOND",0,1,0,"",11101,111,5,1
649583.600100003,6.8651381939e6,61142,65710,17,66,649583.6001,6.8651381939e6,71,"","RUE","LEVIS",1,"R","C","CH103","OH MY BAO",0,1,0,"",11101,111,5,1
649586.528999999,6.8653666497e6,61150,66380,17,67,649586.529,6.8653666497e6,127,"","RUE","CARDINET",1,"A","C","CH101","PECHE",0,1,0,"",11101,111,5,1
649406.707999997,6.8653327247e6,61151,66414,17,67,649406.708,6.8653327247e6,25,"","RUE","JOUFFROY D ABBANS",1,"R","C","CH103","IKKYU",0,1,0,"",11101,111,5,1
650196.665899999,6.865197266e6,61152,66678,17,67,650190.83415069,6.86520274237654e6,31,"","RUE","BATIGNOLLES",3,"A","C","CH101","BREIZH CAFE",0,1,0,"",11101,111,5,1
650007.7535,6.8653592473e6,61154,66754,17,67,649996.16239008,6.86536235312854e6,67,"","PL","DOCTEUR FELIX LOBLIGEOIS",4,"A","C","CH106","L'ENDROIT",0,1,0,"",11101,111,5,1
650006.973899998,6.8656551735e6,61155,66896,17,67,650006.9739,6.8656551735e6,18,"","RUE","BROCHANT",1,"A","C","CH403","LE TEMPO",0,1,0,"",11104,111,5,1
650181.116099998,6.8659355191e6,61172,68589,17,68,650177.31708504,6.86593426710744e6,14,"","RUE","GUY MOQUET",2,"R","C","CH303","TACOS 75",0,1,0,"",11103,111,5,1
650532.708999999,6.8660388401e6,61173,68820,17,68,650532.709,6.8660388401e6,54,"","RUE","GUY MOQUET",1,"R","C","CH403","VENICE",0,1,0,"",11104,111,5,1
651442.369199999,6.8654256396e6,61190,70398,18,69,651439.11923728,6.86542797149672e6,102,"T","RUE","LEPIC",2,"R","C","CH101","LE BON, LA BUTTE",0,1,0,"",11101,111,5,1
651276.506099999,6.865200113e6,61193,70617,18,69,651276.5061,6.865200113e6,32,"","RUE","VERON",1,"A","C","CH101","LA COUVEE",0,1,0,"",11101,111,5,1
650894.013400003,6.8652091345e6,61194,70735,18,69,650891.14283883,6.86520634884414e6,6,"","RUE","CAULAINCOURT",2,"R","C","CH108","RESTAURENT PARIS ISTANBUL",0,1,0,"",11101,111,5,1
650906.086000003,6.8651784428e6,61195,70743,18,69,650906.086,6.8651784428e6,7,"","AV","RACHEL",1,"R","C","CH403","CATERINA",0,1,0,"",11104,111,5,1
651740.594400004,6.8649546951e6,61203,71555,18,70,651740.5944,6.8649546951e6,2,"","RUE","DANCOURT",1,"R","C","CH108","KRISHINA",0,1,0,"",11101,111,5,1
651955.405100003,6.8656591319e6,61209,71914,18,70,651948.94282627,6.86566384772636e6,29,"","RUE","LAMBERT",3,"A","C","CH106","BOBY",0,1,0,"",11101,111,5,1
652096.172300003,6.8655663759e6,61210,71928,18,70,652096.1723,6.8655663759e6,23,"","RUE","RAMEY",1,"A","C","CH201","L'ATELIER RAMEY",0,1,0,"",11102,111,5,1
652411.288500004,6.8653049372e6,61236,74192,18,71,652411.2885,6.8653049372e6,46,"","RUE","POLONCEAU",1,"R","C","CH303","LE DIBI",0,1,0,"",11103,111,5,1
653212.454099998,6.8658602974e6,61248,75059,18,72,653212.4541,6.8658602974e6,6,"","RUE","MARTINIQUE",1,"R","C","CH101","SMALL CANTINE",0,1,0,"",11101,111,5,1
653931.407200001,6.8650464503e6,61257,75922,19,73,653928.21223809,6.86504404359719e6,14,"","QU","LOIRE",2,"R","C","CH101","AU RENDEZ VOUS DE LA MARINE",0,1,0,"",11101,111,5,1
654084.478799999,6.8649741759e6,61259,76042,19,73,654084.4788,6.8649741759e6,13,"","RUE","LALLY TOLLENDAL",1,"A","C","CH105","ITEGUE TAITU",0,1,0,"",11101,111,5,1
655264.603399999,6.8654813346e6,61270,76850,19,75,655264.6034,6.8654813346e6,180,"","AV","JEAN JAURES",1,"R","C","CH106","SANTA MONICA",0,1,0,"",11101,111,5,1
655479.473899998,6.865336472e6,61271,76873,19,75,655480.5650352,6.86533262369856e6,2,"","RUE","EUGENE JUMIN",2,"R","C","CH403","RELAIS CHAUMONT",0,1,0,"",11104,111,5,1
654590.812200002,6.8652014155e6,61284,77760,19,76,654590.8122,6.8652014155e6,104,"","RUE","MEAUX",1,"R","C","CH303","L'ATELIER DU SULTAN",0,1,0,"",11103,111,5,1
654198.350000001,6.863980616e6,61290,78057,19,76,654200.88082131,6.86398371357058e6,1,"","RUE","ATLAS",2,"R","C","CH201","AUX BONS AMIS",0,1,0,"",11102,111,5,1
654867.642300002,6.8639262648e6,61291,78217,19,76,654871.47658609,6.86392740420781e6,91,"","RUE","BELLEVILLE",2,"A","C","CH303","MC DONALD'S",0,1,0,"",11103,111,5,1
655664.786399998,6.86403413e6,61299,79052,20,77,655664.7864,6.86403413e6,83,"","RUE","PIXERECOURT",1,"R","C","CH103","PHO HANOI",0,1,0,"",11101,111,5,1
655935.725199997,6.8629166364e6,61305,79973,20,79,655935.7252,6.8629166364e6,4,"","RUE","BELGRAND",1,"R","C","CH201","CHARLOTTE",0,1,0,"",11102,111,5,1
654903.6884,6.8631871732e6,61311,80597,20,79,654903.6884,6.8631871732e6,6,"","RUE","VICTOR LETALLE",1,"R","C","CH201","LE SCERNOBAR",0,1,0,"",11102,111,5,1
655600.657200001,6.8619977566e6,61313,80980,20,80,655600.6572,6.8619977566e6,148,"","BD","CHARONNE",1,"A","C","CH201","L'OFFICE",0,1,0,"",11102,111,5,1
655686.041100003,6.8619888362e6,61314,80989,20,80,655684.78115388,6.86199263258457e6,63,"","RUE","PLANCHAT",2,"R","C","CH302","L'ATHANOR",0,1,0,"",11103,111,5,1
656046.591399997,6.8618222059e6,61316,81078,20,80,656049.16896234,6.8618252646861e6,61,"","RUE","VIGNOLES",2,"R","C","CH403","MOKI BAR",0,1,0,"",11104,111,5,1
655926.997400001,6.8611982216e6,61320,81331,20,80,655927.86588516,6.86119431702147e6,18,"","BD","CHARONNE",2,"R","C","CH103","LE BON CHINOIS",0,1,0,"",11101,111,5,1
655940.443000004,6.8621193599e6,61322,81617,20,80,655940.443,6.8621193599e6,60,"","RUE","BAGNOLET",1,"A","C","CH103","KIMGOGI",0,1,0,"",11101,111,5,1
652117.273400001,6.8623662685e6,61336,82767,1,2,652117.2734,6.8623662685e6,4,"B","PL","SAINTE OPPORTUNE",1,"R","C","CH403","L'EXCUSE",0,1,0,"",11104,111,5,1
650057.685599998,6.8614452344e6,61343,83517,7,25,650057.6856,6.8614452344e6,49,"","RUE","VANEAU",1,"R","C","CH103","LA TABLE D'AKIHIRO",0,1,0,"",11101,111,5,1
651644.174500003,6.8642693771e6,61347,83923,9,36,651648.16643053,6.86426912314995e6,46,"","RUE","LAMARTINE",2,"A","C","CH106","HUMPHRIS",0,1,0,"",11101,111,5,1
653574.570600003,6.8649334521e6,61360,85117,10,37,653577.1502972,6.86493650908583e6,245,"","RUE","FAUBOURG SAINT MARTIN",2,"R","C","CH103","SUSHI SAKE",0,1,0,"",11101,111,5,1
654340.164700001,6.8612194985e6,61404,89648,12,48,654340.1647,6.8612194985e6,1,"","PL","ALIGRE",1,"A","C","CH201","PARISII",0,1,0,"",11102,111,5,1
648126.505500004,6.8652729274e6,61408,90007,17,65,648122.57979265,6.86527369474723e6,141,"","AV","VILLIERS",2,"R","C","CH303","DONER KING",0,1,0,"",11103,111,5,1
650722.762699999,6.8650907668e6,61410,90469,18,69,650722.7627,6.8650907668e6,140,"","BD","CLICHY",0,"R","C","CH302","(KIOSQUE)",0,1,0,"",11103,111,5,1
652249.346000001,6.8607591427e6,61414,90816,5,17,652249.346,6.8607591427e6,6,"","RUE","THOUIN",1,"R","C","CH103","BONJOUR VIET NAM",0,1,0,"",11101,111,5,1
652567.459399998,6.8603460551e6,61415,90830,5,18,652567.4594,6.8603460551e6,1,"","RUE","LARREY",1,"A","C","CH104","AL MOSAIC",0,1,0,"",11101,111,5,1
648661.376400001,6.8614450889e6,61423,91798,15,59,648664.17305753,6.86144794874382e6,48,"","AV","LA MOTTE PICQUET",2,"R","C","CH201","LE PIQUET",0,1,0,"",11102,111,5,1
654401.177599996,6.8655547203e6,61445,95127,19,73,654401.1776,6.8655547203e6,68,"","QU","SEINE",1,"R","C","CH101","LA CRIEE",0,1,0,"",11101,111,5,1
654924.524599999,6.8649394013e6,61447,95222,19,76,654924.5246,6.8649394013e6,6,"","RUE","MANIN",1,"R","C","CH302","CHALET DES GAUFFRES",0,1,0,"",11103,111,5,1
653052.9366,6.8665423109e6,61472,98392,18,72,653052.9366,6.8665423109e6,94,"","RUE","CHAPELLE",1,"R","C","CH302","ROTISSERIE CROUSTI'CHAUD",0,1,0,"",11103,111,5,1
653340.232500002,6.8595074034e6,61476,99079,13,49,653340.2325,6.8595074034e6,82,"","BD","VINCENT AURIOL",1,"A","C","CH303","MAYAM",0,1,0,"",11103,111,5,1
650239.409100004,6.8600484955e6,61487,100057,14,56,650239.4091,6.8600484955e6,80,"","AV","MAINE",43,"CC","C","CH303","WAFFLE FACTORY",0,1,69,0,11103,111,5,1
651997.056599997,6.8622260804e6,61489,139,1,1,651997.0566,6.8622260804e6,5,"","RUE","LAVANDIERES SAINTE OPPORTUNE",1,"R","C","CH201","AU TERMINUS DU CHATELET",0,1,0,"",11102,111,5,1
652023.358800001,6.8623418176e6,61491,407,1,2,652023.3588,6.8623418176e6,116,"","RUE","RIVOLI",1,"R","C","CH303","MC DONALD'S",0,1,0,"",11103,111,5,1
652063.756499998,6.8624229948e6,61492,427,1,2,652063.7565,6.8624229948e6,20,"","RUE","HALLES",1,"R","C","CH201","LA FACTORY",0,1,0,"",11102,111,5,1
652283.219800003,6.8627413003e6,61495,1048,1,2,652283.2198,6.8627413003e6,119,"","RUE","SAINT DENIS",1,"R","C","CH303","GENEREUX",0,1,0,"",11103,111,5,1
652207.466300003,6.862797475e6,61496,1105,1,2,652207.4663,6.862797475e6,14,"","RUE","CYGNE",1,"R","C","CH303","ROOMIES",0,1,0,"",11103,111,5,1
652152.0612,6.8625794083e6,61499,1421,1,2,652152.0612,6.8625794083e6,1,"","RUE","PIERRE LESCOT",52,"CC","C","CH303","MOMEN'TEA",0,1,1,-2,11103,111,5,1
652152.0612,6.8625794083e6,61501,1514,1,2,652152.0612,6.8625794083e6,1,"","RUE","PIERRE LESCOT",140,"CC","C","CH303","CHAAK",0,1,1,-3,11103,111,5,1
651442.969700001,6.8631349028e6,61502,1920,1,3,651439.20264243,6.86313624789377e6,15,"","RUE","PETITS CHAMPS",2,"R","C","CH101","MACEO",0,1,0,"",11101,111,5,1
651289.287699997,6.8628950983e6,61503,1995,1,3,651289.2877,6.8628950983e6,15,"","RUE","RICHELIEU",1,"R","C","CH101","TAMARA",0,1,0,"",11101,111,5,1
